ingreso_laboral,consumo,OSIG,n_personas,ISR,IVA,Total aportacion,Estado
5205.9932,9327.3555,Normativo,1682.0,0.0,244.67589,244.67589,Sonora
4576.6504,8182.4136,Normativo,1682.0,282.08603,95.895828,377.98187,Sonora
12140.627,18607.398,Normativo,3073.0,1465.0,416.99179,1881.9918,Sonora
2833.8894,16153.507,Normativo,2523.0,162.92288,82.702728,245.62561,Sonora
8849.3545,22059.342,Normativo,4610.0,773.3941,145.25545,918.64954,Sonora
1491.165,15501.591,Normativo,5046.0,71.112656,67.034943,138.1476,Sonora
9164.4678,12745.316,Normativo,1537.0,833.41571,248.12555,1081.5413,Sonora
7289.458,11844.342,Normativo,3073.0,582.49207,124.22859,706.72064,Sonora
3709.0313,20473.412,Normativo,3364.0,222.76164,142.77875,365.54041,Sonora
3546.0032,10317.608,Normativo,2523.0,211.61443,261.74948,473.36389,Sonora
1850.8066,14491.541,Normativo,4205.0,95.703522,95.485161,191.18869,Sonora
2472.4932,10114.602,Normativo,1682.0,138.21202,265.327,403.539,Sonora
4391.4585,18111.512,Normativo,2305.0,269.42334,150.42488,419.84821,Sonora
1882.3141,15561.688,Normativo,4205.0,0.0,132.79726,132.79726,Sonora
5089.0176,10713.748,Normativo,2523.0,317.11969,142.69957,459.81927,Sonora
1749.1875,8164.7856,Normativo,2523.0,0.0,223.29344,223.29344,Sonora
4372.0166,6521.9395,Normativo,523.0,268.09396,352.09131,620.1853,Sonora
8453.1504,13385.823,Normativo,1045.0,724.55865,462.04767,1186.6063,Sonora
9045.3018,12611.936,Normativo,523.0,810.71741,680.86328,1491.5807,Sonora
4581.769,6514.2119,Normativo,523.0,282.436,351.67383,634.10986,Sonora
1313.0535,10804.365,Normativo,1144.0,58.934086,372.94135,431.87543,Sonora
4365.3818,8754.2598,Normativo,1045.0,267.64032,302.17679,569.81714,Sonora
2665.5198,13936.786,Normativo,1144.0,151.41042,271.32104,422.73145,Sonora
6817.5215,11881.438,Normativo,2091.0,524.87683,238.27145,763.14832,Sonora
2076.8303,18136.482,Normativo,1144.0,111.15814,626.02899,737.18713,Sonora
1798.0117,14973.184,Normativo,1144.0,92.09362,291.49747,383.59109,Sonora
11310.279,17860.133,Normativo,2091.0,1274.3198,202.00742,1476.3273,Sonora
972.67017,5838.0933,Normativo,523.0,35.660011,315.17334,350.83334,Sonora
4340.6172,11470.341,Normativo,1716.0,265.94699,183.31361,449.26062,Sonora
7505.9131,11090.814,Normativo,1045.0,608.91748,242.80013,851.71759,Sonora
2294.9165,10155.42,Normativo,1045.0,126.07001,350.5416,476.6116,Sonora
8521.8809,10910.021,Normativo,572.0,732.94946,588.98438,1321.9338,Sonora
3134.8254,11601.926,bisexual,1568.0,183.49969,83.052567,266.55225,Sonora
1109.9114,8454.708,Normativo,3031.0,45.044029,120.97193,166.01596,Sonora
6608.4336,16911.268,Normativo,5052.0,499.35089,134.97057,634.32147,Sonora
2718.043,9255.6992,Normativo,1846.0,0.0,242.79631,242.79631,Sonora
4441.2949,5418.9932,Normativo,923.0,272.83096,292.54785,565.37878,Sonora
7117.2065,11081.827,Normativo,1846.0,561.4632,245.69189,807.15509,Sonora
1474.8364,12417.705,Normativo,4041.0,69.996162,140.45065,210.44681,Sonora
507.56302,11106.444,Normativo,3692.0,9.9359818,109.01616,118.95214,Sonora
6360.9937,11374.521,Normativo,2769.0,469.14276,288.56229,757.70508,Sonora
2051.646,10818.61,Normativo,4041.0,109.43613,109.65516,219.09129,Sonora
3699.6257,20105.066,Normativo,3031.0,222.11853,113.59148,335.71002,Sonora
7858.731,13355.007,Normativo,3692.0,0.0,267.82263,267.82263,Sonora
9075.3086,12348.277,gay,1846.0,0.0,227.59641,227.59641,Sonora
14328.336,16929.369,Normativo,1846.0,0.0,463.46011,463.46011,Sonora
7972.4438,9214.3213,Normativo,2769.0,665.8728,233.76006,899.63287,Sonora
2901.9854,7034.6191,Normativo,2175.0,167.57901,79.565178,247.1442,Sonora
3474.9319,6964.938,Normativo,544.0,206.75484,376.00684,582.76166,Sonora
3758.2842,7328.2178,Normativo,1190.0,226.12936,142.66556,368.79492,Sonora
1931.9103,8144.2007,Normativo,1190.0,101.24907,281.11887,382.36792,Sonora
10040.691,18370.063,Normativo,1087.0,1000.3154,388.60452,1388.9199,Sonora
5367.8535,6998.9282,Normativo,1087.0,347.89764,122.19981,470.09744,Sonora
3370.7236,4884.0542,Normativo,544.0,199.6295,263.66895,463.29846,Sonora
1274.5048,8301.7158,otro,1785.0,56.298275,74.939156,131.23743,Sonora
5941.8804,8486.3174,Normativo,544.0,417.97632,458.13916,876.11548,Sonora
1047.1066,8263.4551,Normativo,2381.0,40.74968,89.411819,130.1615,Sonora
3572.9824,8322.3369,Normativo,595.0,213.45915,288.18896,501.64813,Sonora
2941.4365,9948.8193,Normativo,1785.0,170.27654,86.474701,256.75122,Sonora
2724.7952,8761.3184,Normativo,1190.0,155.46346,170.56505,326.0285,Sonora
3643.5269,4759.9839,Normativo,544.0,218.2827,256.9707,475.25342,Sonora
2660.2017,12283.243,Lesbiana,2175.0,151.0468,82.688217,233.73502,Sonora
4098.7495,7456.0278,Normativo,1631.0,249.40904,172.09003,421.49908,Sonora
3931.5432,7958.3813,Normativo,2175.0,237.97614,119.07932,357.05545,Sonora
1701.2491,12439.704,Normativo,1631.0,85.477379,139.48421,224.96158,Sonora
1174.6471,4148.333,Normativo,544.0,49.470402,223.95044,273.42084,Sonora
5830.2109,13959.581,Normativo,1175.0,404.34344,284.27658,688.62,Sonora
13160.745,21873.523,Normativo,1175.0,1742.0819,462.71765,2204.7996,Sonora
3943.1711,12410.673,Normativo,1762.0,238.77121,177.57468,416.34589,Sonora
17566.385,25246.822,Normativo,1175.0,2938.7307,520.81268,3459.5435,Sonora
10382.07,18497.328,Normativo,1175.0,1071.6699,638.48456,1710.1545,Sonora
7120.4438,8777.167,Normativo,1175.0,561.8584,302.96729,864.82568,Sonora
6711.9541,23306.732,Normativo,1286.0,511.98892,384.62921,896.61816,Sonora
1333.2083,11573.445,Normativo,1286.0,60.312191,225.31145,285.62363,Sonora
2279.2024,10790.016,Normativo,643.0,0.0,253.26341,253.26341,Sonora
5325.6304,14492.453,gay,2937.0,342.74295,103.40997,446.15292,Sonora
1377.6903,8580.3027,Normativo,587.0,63.353699,463.21338,526.56708,Sonora
5531.8662,13426.886,Normativo,1929.0,367.92075,192.11499,560.03577,Sonora
7994.6763,13530.95,Normativo,1286.0,668.58698,279.12784,947.71484,Sonora
4766.7832,21182.875,Normativo,2572.0,0.0,202.43994,202.43994,Sonora
8210.8076,19513.959,Normativo,2937.0,0.0,259.02991,259.02991,Sonora
1669.3618,14249.838,Normativo,1286.0,83.297043,491.87155,575.16858,Sonora
8958.251,17792.699,Normativo,1929.0,794.13629,254.58208,1048.7184,Sonora
15829.546,37696.539,Normativo,2150.0,2466.9751,370.01279,2836.9878,Tabasco
2773.6248,22402.047,Normativo,860.0,0.0,655.49524,655.49524,Tabasco
7306.7979,16322.667,Normativo,1333.0,584.60901,233.54834,818.15735,Tabasco
11989.407,21186.154,Normativo,1720.0,1423.926,214.73831,1638.6643,Tabasco
1142.697,11104.874,Normativo,601.0,47.285782,383.31451,430.60028,Tabasco
2931.6797,13113.922,Normativo,300.0,0.0,502.81525,502.81525,Tabasco
1721.6323,7398.0947,Normativo,601.0,86.871094,109.45412,196.32523,Tabasco
2379.7041,21930.141,Normativo,601.0,131.86746,426.93506,558.80249,Tabasco
4383.1528,7376.3174,Normativo,300.0,0.0,398.21533,398.21533,Tabasco
5701.3125,14755.134,bisexual,905.0,388.60718,177.36395,565.97113,Tabasco
5651.0898,19432.969,Normativo,452.0,382.47589,1049.1016,1431.5774,Tabasco
2758.5659,16366.122,Normativo,452.0,157.77255,883.53613,1041.3087,Tabasco
16516.475,25460.506,Normativo,935.0,2653.5566,878.83759,3532.3943,Tabasco
2996.4048,26270.619,Normativo,905.0,174.03505,511.43561,685.47064,Tabasco
9395.4551,15865.286,Normativo,618.0,877.41327,547.633,1425.0463,Tabasco
9117.5576,20107.0,Normativo,959.0,824.48047,428.03241,1252.5129,Tabasco
5021.8086,8557.4521,Normativo,320.0,312.52417,461.97949,774.50366,Tabasco
14284.114,27601.967,Normativo,959.0,2047.2086,348.86746,2396.0762,Tabasco
14883.867,28057.508,Normativo,959.0,2210.1121,711.79657,2921.9087,Tabasco
5772.625,16097.293,Normativo,705.0,0.0,555.64093,555.64093,Tabasco
12327.725,17659.412,Normativo,683.0,1515.819,609.56232,2125.3813,Tabasco
2713.0522,9165.7793,Normativo,705.0,154.66051,193.89511,348.5556,Tabasco
13438.433,15026.016,Normativo,341.0,1817.5067,576.12891,2393.6357,Tabasco
2847.4192,9946.0527,Normativo,705.0,0.0,343.31479,343.31479,Tabasco
12078.215,27695.459,Normativo,1077.0,1448.0477,313.25009,1761.2979,Tabasco
17980.373,20895.25,Normativo,371.0,3051.1772,1128.043,4179.2202,Tabasco
16761.086,20042.709,Normativo,359.0,2719.9976,1082.0195,3802.0171,Tabasco
13098.295,25383.42,Normativo,1114.0,0.0,644.5625,644.5625,Tabasco
8470.4707,8705.3057,Normativo,371.0,726.67322,469.96191,1196.6351,Tabasco
10784.959,13453.884,Normativo,587.0,1159.63,726.31641,1885.9464,Tabasco
1051.377,21606.619,Normativo,2349.0,41.041672,188.43317,229.47484,Tabasco
6748.4263,8434.6182,Normativo,568.0,516.44153,455.34814,971.78967,Tabasco
3524.6091,11175.345,Normativo,1136.0,210.15158,110.04723,320.19882,Tabasco
5379.2617,8968.2988,Normativo,1136.0,0.0,235.25713,235.25713,Tabasco
8599.5313,11112.371,Normativo,325.0,742.4292,599.9082,1342.3374,Tabasco
18389.355,20162.27,Normativo,325.0,3162.2639,1088.4727,4250.7363,Tabasco
12823.309,26675.223,Normativo,651.0,1650.4282,920.76733,2571.1956,Tabasco
1388.186,10586.429,Normativo,629.0,64.07135,365.41919,429.49054,Tabasco
22109.74,30261.326,Normativo,651.0,4172.7856,1044.551,5217.3369,Tabasco
4953.1738,32074.631,Normativo,3090.0,0.0,219.90671,219.90671,Tabasco
7326.8032,10434.208,Normativo,883.0,587.05127,203.13298,790.18427,Tabasco
4811.6265,22644.289,Normativo,854.0,298.15277,283.15042,581.30322,Tabasco
4468.4409,8516.0771,Normativo,427.0,274.68707,307.7283,582.41541,Tabasco
8735.0391,24265.023,Normativo,1324.0,0.0,347.18942,347.18942,Tabasco
4289.1895,10803.528,Normativo,818.0,262.43057,154.94336,417.37393,Tabasco
1963.4397,11835.336,Normativo,818.0,0.0,230.41003,230.41003,Tabasco
6415.8159,14447.428,Normativo,1268.0,475.8356,257.66571,733.50134,Tabasco
3963.0503,12082.771,Normativo,1268.0,240.13046,146.94579,387.07623,Tabasco
2895.4358,9531.9893,Normativo,1227.0,167.13118,136.38591,303.51709,Tabasco
1217.3308,10439.993,Normativo,844.0,52.388947,203.24533,255.63428,Tabasco
1837.9746,17935.195,Normativo,1687.0,0.0,202.85609,202.85609,Tabasco
11885.395,19637.457,Normativo,2109.0,1399.8811,315.70596,1715.587,Tabasco
2884.5515,6355.6416,Normativo,436.0,166.38695,343.11328,509.50024,Tabasco
1384.3361,14325.963,Normativo,893.0,0.0,117.79101,117.79101,Tabasco
10883.436,16815.23,Normativo,616.0,0.0,580.42279,580.42279,Tabasco
17975.092,26605.141,Normativo,616.0,3049.7427,918.34711,3968.0898,Tabasco
5569.0029,15484.254,Normativo,923.0,372.4545,221.55228,594.00677,Tabasco
1833.8431,15318.231,Normativo,690.0,94.543625,528.74988,623.29352,Tabasco
8358.9326,14369.017,Normativo,1070.0,713.05634,205.59515,918.65149,Tabasco
6300.6484,9670.3369,Normativo,345.0,0.0,370.78094,370.78094,Tabasco
15992.887,26789.859,Normativo,690.0,2511.3413,521.54407,3032.8853,Tabasco
9109.8193,15055.469,Normativo,713.0,823.00647,215.92441,1038.9309,Tabasco
4754.6294,26255.984,Normativo,1077.0,294.25552,375.67682,669.93237,Tabasco
7222.0215,19558.412,Normativo,1437.0,574.25928,351.48901,925.74829,Tabasco
7925.1733,18324.359,Normativo,718.0,0.0,254.99913,254.99913,Tabasco
1029.3593,7260.2705,Normativo,359.0,39.53619,391.9502,431.48639,Tabasco
2063.9868,11348.528,Normativo,742.0,0.0,220.93266,220.93266,Tabasco
15585.406,24675.252,Normativo,1407.0,2400.6624,490.46738,2891.1296,Tabasco
15596.284,16570.686,Normativo,469.0,2403.6169,894.5791,3298.196,Tabasco
1395.6705,20013.605,Normativo,2723.0,64.583115,144.23012,208.81323,Tabasco
8281.3994,10790.007,Normativo,469.0,0.0,582.50586,582.50586,Tabasco
5649.6831,11200.229,Normativo,454.0,382.30414,304.1506,686.45471,Tabasco
1921.25,9724.5332,Normativo,600.0,100.52016,124.40829,224.92847,Tabasco
5265.8506,22242.537,Normativo,620.0,335.44485,767.76044,1103.2053,Tabasco
14976.833,16323.535,Normativo,300.0,2235.3633,881.23633,3116.5996,Tabasco
5113.5835,16233.086,Normativo,930.0,0.0,232.26663,232.26663,Tabasco
16701.738,18541.586,Normativo,377.0,2703.8777,1000.9805,3704.8582,Tabasco
7663.7163,9586.793,Normativo,377.0,628.1825,517.54883,1145.7313,Tabasco
8831.084,22650.305,Normativo,1509.0,770.69775,229.57861,1000.2764,Tabasco
3866.874,7157.752,Normativo,377.0,233.55431,386.41602,619.97034,Tabasco
3522.927,14994.624,Normativo,365.0,210.03656,809.49414,1019.5307,Tabasco
10430.277,19363.564,gay,561.0,1082.1947,699.70245,1781.8972,Tabasco
10620.53,18637.768,Normativo,1683.0,0.0,187.16389,187.16389,Tabasco
4323.9048,20734.742,Normativo,1683.0,0.0,248.94705,248.94705,Tabasco
4078.1196,23428.838,bisexual,1145.0,0.0,192.63658,192.63658,Tabasco
8843.0098,15395.241,Normativo,1145.0,772.18561,421.03448,1193.2201,Tabasco
5986.3462,13115.326,Normativo,763.0,423.40485,255.32867,678.73352,Tabasco
6683.0703,10898.403,Normativo,763.0,508.46271,298.35568,806.81836,Tabasco
13299.536,14972.958,Normativo,394.0,0.0,808.3252,808.3252,Tabasco
10434.791,35859.402,Normativo,1207.0,1083.1801,405.58859,1488.7687,Tabasco
592.48059,11593.556,Normativo,603.0,0.0,99.083878,99.083878,Tabasco
9412.4648,13363.983,Normativo,624.0,880.65326,275.6832,1156.3364,Tabasco
9462.3545,14844.051,Normativo,1532.0,890.15601,246.27081,1136.4268,Tabasco
3422.3989,12143.463,Normativo,1149.0,203.16286,119.19495,322.35782,Tabasco
13129.466,33280.605,Normativo,1112.0,1733.5859,513.33594,2246.9219,Tabasco
11807.623,26740.611,Normativo,741.0,1382.9017,412.87814,1795.7799,Tabasco
1028.2968,18491.58,Normativo,1482.0,39.463539,176.71988,216.18341,Tabasco
2305.658,18332.979,Normativo,688.0,0.0,401.345,401.345,Tabasco
1657.8455,21808.32,Normativo,1032.0,82.509605,336.38171,418.89133,Tabasco
2810.408,16145.292,Normativo,1376.0,161.31731,187.62994,348.94727,Tabasco
7423.0259,11092.967,Normativo,1066.0,598.7984,281.4198,880.2182,Tabasco
17999.279,22672.908,Normativo,344.0,3056.3125,1224.0117,4280.3242,Tabasco
4699.7217,16469.025,Normativo,886.0,290.50116,320.61844,611.11963,Tabasco
12295.606,22456.828,Normativo,1831.0,1507.0951,253.99814,1761.0933,Tabasco
11264.998,19619.146,Normativo,886.0,0.0,381.94498,381.94498,Tabasco
2817.937,11220.452,Normativo,443.0,161.83212,352.17627,514.00842,Tabasco
12338.176,21099.455,Normativo,654.0,1518.6577,461.9093,1980.567,Tabasco
1383.186,8029.0898,Normativo,633.0,63.729477,277.14551,340.875,Tabasco
4616.9019,13001.777,T+,949.0,0.0,186.03232,186.03232,Tabasco
9626.9189,18431.93,Normativo,1308.0,0.0,321.29822,321.29822,Tabasco
5919.811,15356.443,Normativo,949.0,415.28204,219.72342,635.00549,Tabasco
12731.433,28855.34,Normativo,1039.0,1625.4731,561.75464,2187.2278,Tabasco
7478.4902,12795.81,Normativo,1610.0,605.56964,159.67442,765.24408,Tabasco
1997.978,19968.688,Normativo,1610.0,0.0,261.37766,261.37766,Tabasco
9772.5908,19880.857,Normativo,2597.0,0.0,161.42151,161.42151,Tabasco
21056.631,29381.473,Normativo,1073.0,3886.7427,621.54303,4508.2856,Tabasco
18377.465,47239.492,Normativo,834.0,3159.0342,1401.2384,4560.2725,Tabasco
12775.528,24502.756,Normativo,1251.0,1637.4503,309.69592,1947.1462,Tabasco
7394.124,37358.23,Normativo,1251.0,0.0,826.56091,826.56091,Tabasco
26364.332,41542.289,Normativo,1293.0,5461.2656,1053.8945,6515.1602,Tabasco
10319.384,26097.592,Normativo,1251.0,1057.984,373.41003,1431.394,Tabasco
9745.8574,17348.361,Normativo,799.0,944.15662,337.73737,1281.894,Tabasco
10388.324,14150.061,Normativo,387.0,1073.0353,408.28455,1481.3198,Tabasco
13440.879,26752.102,Normativo,773.0,0.0,520.80945,520.80945,Tabasco
10929.17,17964.752,Normativo,387.0,1191.1147,969.83789,2160.9526,Tabasco
12103.469,17133.254,Normativo,400.0,1454.9071,924.9502,2379.8574,Tabasco
12129.556,18172.955,Normativo,400.0,1461.9928,981.07813,2443.0708,Tabasco
12850.544,17968.5,Normativo,400.0,0.0,970.04102,970.04102,Tabasco
7550.1284,17787.656,Normativo,1253.0,614.31543,393.55627,1007.8717,Tabasco
9731.7275,13440.828,Normativo,836.0,941.46521,367.95706,1309.4222,Tabasco
9096.0908,20680.391,Normativo,808.0,820.39154,214.9792,1035.3707,Tabasco
5905.1646,9371.9131,Normativo,808.0,413.49396,269.69574,683.1897,Tabasco
8421.8125,10433.657,Normativo,363.0,720.73291,563.26758,1284.0005,Tabasco
2282.3853,13805.644,Normativo,750.0,125.21317,268.76788,393.98105,Tabasco
9983.7021,11857.039,Normativo,375.0,989.46033,640.11035,1629.5707,Tabasco
2615.0339,22974.611,Normativo,1813.0,147.9584,144.32196,292.28036,Tabasco
10259.851,26565.998,Normativo,1813.0,1044.9865,155.70326,1200.6897,Tabasco
8406.2607,14223.412,Normativo,396.0,718.83423,492.53391,1211.3682,Tabasco
755.91718,8283.3066,Normativo,396.0,20.839294,447.17969,468.01898,Tabasco
2166.0767,11885.681,Normativo,792.0,117.26045,410.26614,527.52661,Tabasco
9479.874,22630.275,Normativo,1636.0,893.4931,255.96024,1149.4534,Tabasco
8698.3809,12030.437,gay,817.0,0.0,415.2626,415.2626,Tabasco
2265.9521,17452.42,Normativo,2042.0,0.0,163.20311,163.20311,Tabasco
3792.1016,19143.416,Normativo,1581.0,228.44167,166.29854,394.7402,Tabasco
4088.9495,7014.9004,Normativo,395.0,248.73895,378.7041,627.44305,Tabasco
4366.2568,12349.757,Normativo,1731.0,267.70013,245.02388,512.724,Tabasco
2846.084,9550.0117,Normativo,419.0,163.7567,515.56348,679.32019,Tabasco
3690.0413,27793.607,Normativo,1731.0,221.46318,208.82097,430.28415,Tabasco
5737.6519,12381.034,Normativo,1675.0,393.04358,140.03593,533.07953,Tabasco
1967.7457,11267.738,Normativo,362.0,103.69936,608.2959,711.99524,Tabasco
2449.7395,14781.536,bisexual,1810.0,136.6562,117.97301,254.62921,Tabasco
1007.7614,23756.053,Normativo,1496.0,0.0,184.49803,184.49803,Tabasco
1619.5754,29355.885,Normativo,3258.0,79.892853,147.2287,227.12155,Tabasco
4058.7759,33154.824,Normativo,2018.0,246.67581,248.64409,495.31989,Tabasco
12332.55,20723.857,Normativo,807.0,1517.1296,873.37317,2390.5029,Tabasco
1626.697,17402.865,Normativo,1211.0,0.0,287.19855,287.19855,Tabasco
1498.7389,19583.098,Normativo,1211.0,71.630524,216.66597,288.29651,Tabasco
6744.7666,15014.18,Normativo,807.0,515.99475,518.25433,1034.249,Tabasco
1281.1659,13144.306,Normativo,1247.0,56.753738,223.07561,279.82935,Tabasco
12686.778,17751.908,Normativo,1289.0,0.0,378.34491,378.34491,Tabasco
1560.3414,10632.887,Normativo,832.0,75.842659,278.92294,354.76559,Tabasco
968.19745,6486.0332,Normativo,416.0,35.354183,350.15283,385.50702,Tabasco
6281.9731,15649.305,Normativo,2001.0,459.49573,177.00169,636.49744,Tabasco
2770.5696,13016.896,Normativo,1452.0,158.59332,156.28439,314.87772,Tabasco
5440.9829,11814.107,Normativo,1452.0,356.82547,299.71426,656.53973,Tabasco
12990.088,21139.516,Normativo,1501.0,1695.7284,435.25189,2130.9802,Tabasco
7762.2837,8464.5068,Normativo,500.0,0.0,456.96191,456.96191,Tabasco
11862.716,18962.828,Normativo,1916.0,0.0,347.49515,347.49515,Tabasco
3365.605,6081.9316,Normativo,479.0,0.0,328.33691,328.33691,Tabasco
8640.4443,12362.227,Normativo,990.0,0.0,274.07919,274.07919,Tabasco
15138.729,25395.184,Normativo,990.0,2279.3372,288.30338,2567.6406,Tabasco
1826.283,18687.154,Normativo,1437.0,0.0,252.32132,252.32132,Tabasco
550.43384,15527.08,Normativo,1783.0,0.0,97.777176,97.777176,Tabasco
7593.7095,14520.416,Normativo,921.0,0.0,282.6832,282.6832,Tabasco
1114.0106,8651.7354,Normativo,446.0,45.324318,467.06934,512.39368,Tabasco
6142.4326,11468.191,Normativo,446.0,442.46027,619.11816,1061.5784,Tabasco
11259.688,11453.347,Normativo,461.0,1263.2744,618.31641,1881.5908,Tabasco
9784.252,30520.172,Normativo,2353.0,0.0,225.16957,225.16957,Tabasco
6859.6938,11399.91,Normativo,941.0,0.0,151.97174,151.97174,Tabasco
10794.079,16797.795,Normativo,941.0,0.0,579.82086,579.82086,Tabasco
8605.9629,14590.011,Normativo,1026.0,743.21442,208.75723,951.97168,Tabasco
10511.616,16631.035,Normativo,684.0,1099.9529,410.34595,1510.2988,Tabasco
2979.2915,25040.242,Normativo,1710.0,0.0,245.78445,245.78445,Tabasco
1698.5762,29232.854,Normativo,2395.0,85.294601,210.42058,295.71518,Tabasco
2529.8193,16418.469,Normativo,684.0,142.13176,566.72717,708.85895,Tabasco
2229.1301,17360.092,Normativo,1248.0,0.0,196.35147,196.35147,Tabasco
1783.5315,17397.996,Normativo,936.0,91.103516,163.1955,254.29901,Tabasco
7360.5942,22020.756,bisexual,1248.0,0.0,158.95824,158.95824,Tabasco
17632.033,22390.35,Normativo,323.0,2956.562,1208.7578,4165.3198,Tabasco
12961.633,27782.383,Normativo,624.0,1687.9995,540.86652,2228.866,Tabasco
16111.713,29178.584,otro,972.0,2543.6165,853.78027,3397.3967,Tabasco
6691.1514,18963.736,Normativo,940.0,0.0,271.3374,271.3374,Tabasco
5230.0557,19271.805,Normativo,972.0,331.07492,327.06708,658.14197,Tabasco
2149.0862,14084.621,bisexual,940.0,116.09872,201.52589,317.6246,Tabasco
2364.8325,13138.387,Normativo,1751.0,0.0,82.735092,82.735092,Tabasco
6219.231,12728.095,Normativo,876.0,451.836,399.03296,850.86896,Tabasco
4673.3501,13534.18,Normativo,438.0,288.698,489.05713,777.75513,Tabasco
3257.7278,16676.924,Normativo,876.0,191.90327,270.67023,462.57349,Tabasco
4819.7378,14710.313,Normativo,1751.0,298.70737,121.28299,419.99036,Tabasco
19969.445,28326.711,Normativo,858.0,3591.4438,491.5578,4083.0017,Tabasco
7797.3501,19846.174,Normativo,415.0,0.0,1071.4082,1071.4082,Tabasco
14960.093,40854.246,Normativo,1245.0,2230.8162,1036.4393,3267.2554,Tabasco
20849.354,35009.449,Normativo,1287.0,0.0,888.16156,888.16156,Tabasco
903.48181,22919.545,bisexual,1218.0,30.929184,184.54118,215.47037,Tabasco
13080.063,16432.662,Normativo,812.0,1720.1674,472.88269,2193.05,Tabasco
1382.8444,14595.199,Normativo,1179.0,63.706112,189.99292,253.69904,Tabasco
6042.3252,18625.711,Normativo,1218.0,0.0,266.50101,266.50101,Tabasco
8624.5488,17025.668,Normativo,280.0,745.4834,919.1416,1664.625,Tabasco
1730.3951,19464.012,Normativo,812.0,87.470261,186.30569,273.77594,Tabasco
2210.4119,16898.289,Normativo,541.0,120.29192,583.28943,703.58136,Tabasco
1356.0056,9546.3838,Normativo,271.0,61.870983,515.36816,577.23914,Tabasco
12191.839,27014.693,bisexual,1332.0,1478.91,386.5325,1865.4425,Tabasco
1984.0542,11448.545,Normativo,888.0,0.0,264.23969,264.23969,Tabasco
1328.6848,11699.367,Normativo,444.0,60.002899,631.59766,691.60059,Tabasco
5238.5542,15272.139,Normativo,1377.0,332.11246,387.44199,719.55444,Tabasco
8323.6494,9645.9023,Normativo,444.0,0.0,520.74023,520.74023,Tabasco
459.10388,32032.512,Normativo,1627.0,8.9873524,251.95839,260.94574,Tabasco
4779.1362,15037.719,Normativo,394.0,295.93121,811.82129,1107.7524,Tabasco
4445.8237,18152.99,Normativo,787.0,0.0,280.28397,280.28397,Tabasco
565.23724,28538.115,Normativo,1968.0,0.0,145.61797,145.61797,Tabasco
1025.6147,9516.0625,Normativo,453.0,39.280155,513.73047,553.01062,Tabasco
12342.271,26191.672,Normativo,1359.0,1519.7699,374.75644,1894.5264,Tabasco
25778.74,34743.586,Normativo,1405.0,5281.1777,950.18048,6231.3584,Tabasco
9991.4668,24297.584,Normativo,1359.0,990.93933,275.32953,1266.2688,Tabasco
15722.946,28129.881,Normativo,906.0,2438.0205,403.43649,2841.457,Tabasco
7008.7617,26216.287,Normativo,1220.0,0.0,375.10843,375.10843,Tabasco
17843.443,29762.436,Normativo,1180.0,3013.9849,755.04895,3769.0337,Tabasco
17613.336,21034.057,Normativo,393.0,2951.4834,1135.5371,4087.0205,Tabasco
10538.449,36369.281,Normativo,1574.0,1105.8112,295.69232,1401.5034,Tabasco
12576.938,23821.045,Normativo,813.0,0.0,491.40012,491.40012,Tabasco
13544.271,21764.852,Normativo,1322.0,0.0,463.87296,463.87296,Tabasco
7446.2607,7745.604,Normativo,426.0,601.63501,418.15137,1019.7864,Tabasco
8105.417,14727.135,Normativo,2203.0,0.0,244.18111,244.18111,Tabasco
13574.814,26726.342,Normativo,853.0,0.0,679.62219,679.62219,Tabasco
11957.478,20886.295,Normativo,1763.0,1415.6184,418.85608,1834.4745,Tabasco
18534.143,33811.434,Normativo,2164.0,3201.5908,588.43713,3790.0278,Tabasco
13629.759,21821.348,Normativo,1298.0,0.0,421.93378,421.93378,Tabasco
21644.08,31786.66,Normativo,865.0,4046.3042,833.83063,4880.1348,Tabasco
1380.6178,31943.469,T+,837.0,0.0,378.28351,378.28351,Tabasco
11442.966,21843.105,Normativo,1675.0,1303.2885,262.04776,1565.3362,Tabasco
1339.4608,12745.993,Normativo,2099.0,60.739719,130.75766,191.49738,Tabasco
2522.5437,15529.011,Normativo,2624.0,141.63428,175.7717,317.40598,Tabasco
3288.728,21178.137,Normativo,2712.0,194.02296,151.11507,345.13803,Tabasco
7900.8735,9931.8916,Normativo,1085.0,657.13525,342.8259,999.96118,Tabasco
10332.329,15846.021,Normativo,1085.0,0.0,402.37912,402.37912,Tabasco
4700.5146,7378.311,Normativo,677.0,290.55539,143.64069,434.19608,Tabasco
11207.648,14502.295,Normativo,338.0,1251.9131,782.91602,2034.8291,Tabasco
2332.0107,7858.6421,Normativo,655.0,0.0,271.26208,271.26208,Tabasco
7541.8154,28660.451,Normativo,677.0,613.30054,989.29279,1602.5933,Tabasco
2792.3052,10227.269,Normativo,327.0,160.07951,290.28705,450.36658,Tabasco
7769.3584,8529.209,Normativo,338.0,0.0,460.45508,460.45508,Tabasco
816.16919,10010.734,Normativo,655.0,24.959089,194.88852,219.84761,Tabasco
1303.1514,16211.278,Normativo,1637.0,58.257019,151.59695,209.85397,Tabasco
8995.9941,9766.8447,Normativo,338.0,0.0,527.26953,527.26953,Tabasco
1575.9241,18441.014,bisexual,982.0,0.0,263.8584,263.8584,Tabasco
